user_id,User_Segment,Exploration,Friction,Value_Index,First_Purchase_Prob,First_Purchase_Rank,TopK_Flag,Repurchase_Prob,Repurchase_Rank
512535230,高潜力首购用户,1.2495107555132705,1,,0.12357217849116048,5926.0,1.0,,
512535912,高潜力首购用户,0.7289099157162333,1,,0.10011290752229361,10043.0,0.0,,
512536297,高潜力首购用户,0.5620371606279094,1,,0.08528100783258476,13250.0,0.0,,
512537368,高潜力首购用户,1.019856558098686,2,,0.11157513245162631,7883.0,1.0,,
512539799,高潜力首购用户,2.0122529611394424,1,,0.16216742850321514,2059.0,1.0,,
512540410,高潜力首购用户,1.7463319931845112,4,,0.15472358481019327,2600.0,1.0,,
512540707,高潜力首购用户,1.9469575397506123,1,,0.15422817412984322,2638.0,1.0,,
512542004,高潜力首购用户,1.1217666997703888,1,,0.1086577544941199,8396.0,1.0,,
512542682,高潜力首购用户,1.0279426954477182,1,,0.11043531928980302,8079.0,1.0,,
512544661,高潜力首购用户,1.831918683344392,3,,0.1700617348676629,1581.0,1.0,,
512544958,高潜力首购用户,1.4931988042461706,4,,0.12997172940942212,5042.0,1.0,,
512546958,高潜力首购用户,0.9181069177455753,1,,0.10111889968852134,9839.0,0.0,,
512547343,高潜力首购用户,1.504801380833478,1,,0.12472565835172077,5739.0,1.0,,
512548594,高潜力首购用户,0.9935450867676385,1,,0.09770918910671507,10562.0,0.0,,
512548707,高潜力首购用户,2.2042341754146606,1,,0.17530423276661797,1311.0,1.0,,
512549456,高潜力首购用户,0.6529786619594785,1,,0.09493406501513477,11091.0,0.0,,
512552774,高潜力首购用户,1.299903193679562,3,,0.1359740327078157,4299.0,1.0,,
512552979,高潜力首购用户,1.2873326376675374,1,,0.1251701514508796,5665.0,1.0,,
